StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PID,Q2B-T_First Click,Q2B-T_Last Click,Q2B-T_Page Submit,Q2B-T_Click Count,Q2C-T_First Click,Q2C-T_Last Click,Q2C-T_Page Submit,Q2C-T_Click Count,Q2D-T_First Click,Q2D-T_Last Click,Q2D-T_Page Submit,Q2D-T_Click Count,Q2E-T_First Click,Q2E-T_Last Click,Q2E-T_Page Submit,Q2E-T_Click Count,FC-B_1,FC-B_2,FC-B_3,FC-C_1,FC-C_2,FC-C_3,FC-C_4,FC-D_1,FC-D_2,FC-D_3,FC-E_1,FC-E_2,FC-E_3,FC-E_4,Q3-FC2,UBI-2_NPS_GROUP,UBI-2,Age,Gender,Urban,PoliSpect,UBI-F,CR-F,CR-A,Random ID,PROLIFIC_PID,STUDY_ID,SESSION_ID
2019-11-20 01:07:50,2019-11-20 01:10:32,IP Address,96.60.186.247,100,162,True,2019-11-20 01:10:32,R_2azWxePAXTKeTYj,,,,,44.6614990234375,-90.1790008544921875,anonymous,EN,5c634094e30ff200016baccb,0,0,20.85,0,,,,,,,,,,,,,A great deal,A great deal,A great deal,,,,,,,,,,,,I feel that no one should have to live that way and it's just injustice to those people,Promoter,10,18 - 24,Male,Rural,Conservative,Not familiar at all,Definitely not,,516658307,5c634094e30ff200016baccb,5dd4a350108b6748b25b5de1,5dd4f42a7982974b90871bf9
2019-11-20 01:13:40,2019-11-20 01:18:50,IP Address,73.235.126.28,100,310,True,2019-11-20 01:18:50,R_12GxzYYjcUN4IM7,,,,,38.4207000732421875,-121.3623046875,anonymous,EN,5c567e2acc53750001751cb0,0,0,30.576,0,0,0,53.157,0,,,,,,,,,,,,A great deal,A great deal,A great deal,A great deal,,,,,,,,I feel repulsed by how a person can let themselves get in this bad way. What happened in their lives to become despondent and down and out? But when a compassionate person comes along and gives them hope through a basic necessity as personal hygiene then it seems that these people can get their dignity back. I still feel helpless in knowing what to do about a person who just gives up on life and seemingly depends on others to regain their self esteem.,Detractor,3,65 - 74,Male,Urban,Lean Conservative,Not familiar at all,,Definitely not,135749551,5c567e2acc53750001751cb0,5dd4a350108b6748b25b5de1,5dd4f5af1c219b4b42007b0c
2019-11-20 01:30:44,2019-11-20 01:34:34,IP Address,174.96.240.48,100,230,True,2019-11-20 01:34:34,R_1M6T4Eu7VxEawKG,,,,,38.688507080078125,-85.79869842529296875,anonymous,EN,5db3b031efa9f6000cf02400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,8,18 - 24,Male,Rural,Conservative,Slightly familiar,Probably not,,371220525,5db3b031efa9f6000cf02400,5dd4a350108b6748b25b5de1,5dd4f997149f534b72cdc184
2019-11-20 01:36:46,2019-11-20 01:39:52,IP Address,73.19.212.85,100,185,True,2019-11-20 01:39:52,R_1hAtxO4SbaJDEEK,,,,,35.9375,-84.072998046875,anonymous,EN,5d849ee0a954540019f513dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,1,25 - 34,Female,Suburban,Very Conservative,Not familiar at all,,Definitely not,778496661,5d849ee0a954540019f513dd,5dd4a350108b6748b25b5de1,5dd4fb1a7aa0d64c53ec5867
2019-11-20 01:36:55,2019-11-20 01:42:21,IP Address,172.79.79.144,100,325,True,2019-11-20 01:42:21,R_2CExMij4njrTrPS,,,,,40.3957061767578125,-120.6461029052734375,anonymous,EN,5d8bf44548909c00178989df,13.429,29.303,31.531,2,5.305,62.322,63.619,4,,,,,,,,,,,,A lot,A little,A little,A lot,,,,,,,,"The story was very relatable and had a happy ending, which left me feeling positive and relieved.",Promoter,9,25 - 34,Male,Suburban,Lean Conservative,Moderately familiar,Probably not,,332861384,5d8bf44548909c00178989df,5dd4a350108b6748b25b5de1,5dd4fb22eb39734aebaaa935
2019-11-20 01:40:59,2019-11-20 01:44:27,IP Address,73.52.17.89,100,208,True,2019-11-20 01:44:27,R_2q8YhkYRn1R1K1v,,,,,40.322601318359375,-76.40419769287109375,anonymous,EN,5c1655c7ad682500017070d2,,,,,,,,,14.018,67.695,69.228,14,,,,,,,,,,,,A moderate amount,A lot,A lot,,,,,I felt sorry for the child.  I know the pain it causes to be made fun of in school and could relate to their pain.,Detractor,0,25 - 34,Male,Rural,Very Conservative,Very familiar,,Probably not,693175129,5c1655c7ad682500017070d2,5dd4a350108b6748b25b5de1,5dd4fc18e4bf204aeff6138b
2019-11-20 01:46:01,2019-11-20 01:54:59,IP Address,184.62.215.230,100,537,True,2019-11-20 01:54:59,R_vlbQSmQLef356tr,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,5995be89f9db7d0001895993,,,,,,,,,0,0,111.002,0,0,0,66.43,0,,,,,,,,,,,A lot,A lot,A lot,A little,"I WAS that poor girl in the story when I was growing up, but I don't think banning designer clothing is the answer. I learned that the kids who treated me badly , were not the ones I wanted as friends no matter what I wore. Kids should be guided to learn about actions hurt, not just to leave the fancy coat at home.",Detractor,4,55 - 64,Female,Suburban,Conservative,Very familiar,,,496738586,5995be89f9db7d0001895993,5dd4a350108b6748b25b5de1,5dd4fd392a30ac4b959e88ac
2019-11-20 01:54:54,2019-11-20 01:56:45,IP Address,172.58.143.242,100,110,True,2019-11-20 01:56:45,R_12L0AL636VpcyAR,,,,,41.9720001220703125,-87.7595977783203125,anonymous,EN,5b56abd5303c330001664b51,11.752,26.801,28.093,8,,,,,,,,,,,,,A great deal,A moderate amount,A moderate amount,,,,,,,,,,,,That humans live like this,Detractor,5,25 - 34,Female,Rural,Lean Conservative,Slightly familiar,,,758516069,5b56abd5303c330001664b51,5dd4a350108b6748b25b5de1,5dd4ff5a4fee994b589c2b85
2019-11-20 02:06:53,2019-11-20 02:07:18,IP Address,69.122.188.222,100,24,True,2019-11-20 02:07:18,R_1DuRYTRH8VqDTHZ,,,,,40.994293212890625,-73.79740142822265625,anonymous,EN,5cbbc629781465000163932c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7,18 - 24,Male,Suburban,Moderate,Slightly familiar,Definitely not,,485365787,5cbbc629781465000163932c,5dd4a350108b6748b25b5de1,5dd502293683dc4b1320fe69
2019-11-20 02:01:05,2019-11-20 02:07:33,IP Address,67.187.97.76,100,388,True,2019-11-20 02:07:33,R_3ndyPZkEX3lpSqT,,,,,36.0048065185546875,-86.78859710693359375,anonymous,EN,5ccedad53734bb001b27a68b,,,,,,,,,23.897,102.925,108.587,9,42.176,50.659,52.38,2,,,,,,,,,,,A moderate amount,A little,A little,None at all,I work in a school environment and see issues of this nature often. Kids can be unkind as they are maturing.,Detractor,0,45 - 54,Female,Suburban,Conservative,Very familiar,,Definitely not,399619391,5ccedad53734bb001b27a68b,5dd4a350108b6748b25b5de1,5dd500ccaf16d34ccf5967ae
2019-11-20 02:08:00,2019-11-20 02:10:36,IP Address,87.140.121.164,100,156,True,2019-11-20 02:10:36,R_1qgPi4V1Fo0ahjT,,,,,52.5196075439453125,13.4069061279296875,anonymous,EN,5b771a3d805c3f00012e07fe,0,0,26.552,0,0,0,42.491,0,,,,,,,,,,,,A moderate amount,A lot,None at all,A little,,,,,,,,I encounter a lot of homeless people every day and most of them appear to be drug addicts for whom I don't feel much sympathy.,Detractor,2,25 - 34,Male,Urban,Lean Conservative,Very familiar,,Definitely not,952641172,5b771a3d805c3f00012e07fe,5dd4a350108b6748b25b5de1,5dd5026dcc19204b7bf09250
2019-11-20 02:17:14,2019-11-20 02:20:03,IP Address,147.126.10.152,100,168,True,2019-11-20 02:20:03,R_OCFcEEfZMMN7G5H,,,,,42.0106964111328125,-87.66570281982421875,anonymous,EN,5da8c3e47757fd0017315b85,1.78,15.684,19.523,12,1.151,22.53,33.608,8,,,,,,,,,,,,A lot,A great deal,A little,A great deal,,,,,,,,Kindness is a powerful thing,Detractor,5,18 - 24,Male,Suburban,Lean Conservative,Very familiar,,,133655847,5da8c3e47757fd0017315b85,5dd4a350108b6748b25b5de1,5dd504969b61044bb97359c2
2019-11-20 02:10:45,2019-11-20 02:21:44,IP Address,72.193.146.48,100,658,True,2019-11-20 02:21:44,R_2zpzJkfD3RRYozM,,,,,36.29730224609375,-115.24179840087890625,anonymous,EN,5be769f53b047e0001a39b01,54.005,89.604,91.619,4,,,,,,,,,,,,,A great deal,A lot,A great deal,,,,,,,,,,,,I feel this way because I was imagining myself encountering these homeless people on a daily basis.  I did feel repulsed by the pictures and events but these people can't help being in the position they are in.  It is very unjust that they have to live like this when so much more could be done to help them.,Detractor,2,55 - 64,Female,Suburban,Lean Conservative,Slightly familiar,,Probably not,886711521,5be769f53b047e0001a39b01,5dd4a350108b6748b25b5de1,5dd50310e9a0ba4be82a7934
2019-11-20 02:16:58,2019-11-20 02:25:17,IP Address,107.77.237.69,100,498,True,2019-11-20 02:25:17,R_vxBPIutdeSRAAi5,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,5c6f64cdcacbc8000113ed19,,,,,,,,,33.251,182.61,185.418,31,,,,,,,,,,,,A little,A little,None at all,,,,,The negative feeling the girl felt about the way she was treated by her classmates...,Passive,8,45 - 54,Female,Suburban,Conservative,Not familiar at all,Probably yes,,336243497,5c6f64cdcacbc8000113ed19,5dd4a350108b6748b25b5de1,5dd50483b039ab4ba6b99ee0
2019-11-20 02:25:59,2019-11-20 02:27:01,IP Address,47.135.19.93,100,61,True,2019-11-20 02:27:01,R_1nO54mgVqT10Dgj,,,,,35.753204345703125,-81.3264007568359375,anonymous,EN,5bc8897f462bdb0001a61426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,0,35 - 44,Male,Suburban,Conservative,Slightly familiar,,Might or might not,735737137,5bc8897f462bdb0001a61426,5dd4a350108b6748b25b5de1,5dd5069eef41974ba9852330
2019-11-20 02:20:39,2019-11-20 02:30:42,IP Address,68.114.137.222,100,603,True,2019-11-20 02:30:42,R_1QA9uUqCapoNyon,,,,,36.5818023681640625,-87.41619873046875,anonymous,EN,5c1976c90d57c30001b4162c,,,,,,,,,108.018,192.569,214.358,3,,,,,,,,,,,,A great deal,A moderate amount,A great deal,,,,,It's so unfair that people would make fun of another person because of their clothes. It's so sad the a person would have all their thoughts focused on having to wear a coat that embarrasses them.,Detractor,0,65 - 74,Female,Suburban,Conservative,Extremely familiar,,Probably not,678697909,5c1976c90d57c30001b4162c,5dd4a350108b6748b25b5de1,5dd50556961cb34c54828827
2019-11-20 02:27:56,2019-11-20 02:32:57,IP Address,50.71.193.195,100,300,True,2019-11-20 02:32:57,R_1IMzD3n7dHOlSJW,,,,,49.8657073974609375,-97.06710052490234375,anonymous,EN,5c3d76866ce2f80001317da2,,,,,,,,,0,0,89.864,0,0,0,35.954,0,,,,,,,,,,,A lot,A moderate amount,A lot,A lot,I was that kid most of my life and it never felt good.,Passive,8,55 - 64,Male,Suburban,Conservative,Very familiar,Probably yes,,396513587,5c3d76866ce2f80001317da2,5dd4a350108b6748b25b5de1,5dd506ef9b66eb4cf8e64e12
2019-11-20 02:29:27,2019-11-20 02:33:57,IP Address,99.95.55.9,100,270,True,2019-11-20 02:33:57,R_plSLyFnDfMe7YiJ,,,,,28.4579010009765625,-80.79669952392578125,anonymous,EN,5825dc1f7fcbaa000134776e,25.106,47.266,50.27,3,,,,,,,,,,,,,A lot,A lot,A moderate amount,,,,,,,,,,,,Sad that people have to live this way and not provided help.,Detractor,2,55 - 64,Male,Urban,Conservative,Very familiar,,Probably yes,782153214,5825dc1f7fcbaa000134776e,5dd4a350108b6748b25b5de1,5dd50764149f534b72cdc18f
2019-11-20 02:35:51,2019-11-20 02:40:48,IP Address,73.9.58.91,100,296,True,2019-11-20 02:40:48,R_20Pd7jNglslMfXB,,,,,41.9640045166015625,-87.81749725341796875,anonymous,EN,5d68617918cff500013f0bb8,25.059,152.206,153.36,3,,,,,,,,,,,,,None at all,A moderate amount,A great deal,,,,,,,,,,,,those poor people don't deserve to live that way and the guy in the story is cold hearted,Detractor,0,25 - 34,Female,Urban,Conservative,Not familiar at all,,Definitely not,941512556,5d68617918cff500013f0bb8,5dd4a350108b6748b25b5de1,5dd508f382a5274cc5217dfd
